client_id,raw_filename,repeat_id,gas,class_id,concentration,physical_window_start_s,physical_window_end_s,canonical_identity,budget_membership
5,B5_GEa_F050_R2.txt,2,ethanol,0,62.5,140.0,150.0,C5|B5_GEa_F050_R2.txt|2|0|62.500000|140.000000|150.000000,05;10;15;20
5,B5_GEa_F050_R1.txt,1,ethanol,0,62.5,110.0,120.00000000000001,C5|B5_GEa_F050_R1.txt|1|0|62.500000|110.000000|120.000000,05;10;15;20
5,B5_GEa_F050_R2.txt,2,ethanol,0,62.5,160.0,170.0,C5|B5_GEa_F050_R2.txt|2|0|62.500000|160.000000|170.000000,10;15;20
5,B5_GEa_F050_R1.txt,1,ethanol,0,62.5,70.0,80.00000000000001,C5|B5_GEa_F050_R1.txt|1|0|62.500000|70.000000|80.000000,10;15;20
5,B5_GEa_F050_R2.txt,2,ethanol,0,62.5,90.0,100.00000000000001,C5|B5_GEa_F050_R2.txt|2|0|62.500000|90.000000|100.000000,15;20
5,B5_GEa_F050_R1.txt,1,ethanol,0,62.5,95.0,105.00000000000001,C5|B5_GEa_F050_R1.txt|1|0|62.500000|95.000000|105.000000,15;20
5,B5_GEa_F060_R1.txt,1,ethanol,0,75.0,160.0,170.0,C5|B5_GEa_F060_R1.txt|1|0|75.000000|160.000000|170.000000,05;10;15;20
5,B5_GEa_F060_R2.txt,2,ethanol,0,75.0,90.0,100.00000000000001,C5|B5_GEa_F060_R2.txt|2|0|75.000000|90.000000|100.000000,05;10;15;20
5,B5_GEa_F060_R1.txt,1,ethanol,0,75.0,140.0,150.0,C5|B5_GEa_F060_R1.txt|1|0|75.000000|140.000000|150.000000,10;15;20
5,B5_GEa_F060_R2.txt,2,ethanol,0,75.0,155.0,165.0,C5|B5_GEa_F060_R2.txt|2|0|75.000000|155.000000|165.000000,10;15;20
5,B5_GEa_F060_R1.txt,1,ethanol,0,75.0,60.0,70.0,C5|B5_GEa_F060_R1.txt|1|0|75.000000|60.000000|70.000000,15;20
5,B5_GEa_F060_R2.txt,2,ethanol,0,75.0,85.0,95.00000000000001,C5|B5_GEa_F060_R2.txt|2|0|75.000000|85.000000|95.000000,15;20
5,B5_GEa_F070_R2.txt,2,ethanol,0,87.5,100.0,110.00000000000001,C5|B5_GEa_F070_R2.txt|2|0|87.500000|100.000000|110.000000,05;10;15;20
5,B5_GEa_F070_R1.txt,1,ethanol,0,87.5,120.0,130.0,C5|B5_GEa_F070_R1.txt|1|0|87.500000|120.000000|130.000000,05;10;15;20
5,B5_GEa_F070_R2.txt,2,ethanol,0,87.5,140.0,150.0,C5|B5_GEa_F070_R2.txt|2|0|87.500000|140.000000|150.000000,10;15;20
5,B5_GEa_F070_R1.txt,1,ethanol,0,87.5,125.0,135.0,C5|B5_GEa_F070_R1.txt|1|0|87.500000|125.000000|135.000000,10;15;20
5,B5_GEa_F070_R2.txt,2,ethanol,0,87.5,105.0,115.00000000000001,C5|B5_GEa_F070_R2.txt|2|0|87.500000|105.000000|115.000000,15;20
5,B5_GEa_F070_R1.txt,1,ethanol,0,87.5,65.0,75.0,C5|B5_GEa_F070_R1.txt|1|0|87.500000|65.000000|75.000000,15;20
5,B5_GEa_F080_R1.txt,1,ethanol,0,100.0,155.0,165.0,C5|B5_GEa_F080_R1.txt|1|0|100.000000|155.000000|165.000000,05;10;15;20
5,B5_GEa_F080_R2.txt,2,ethanol,0,100.0,145.0,155.0,C5|B5_GEa_F080_R2.txt|2|0|100.000000|145.000000|155.000000,05;10;15;20
5,B5_GEa_F080_R1.txt,1,ethanol,0,100.0,160.0,170.0,C5|B5_GEa_F080_R1.txt|1|0|100.000000|160.000000|170.000000,10;15;20
5,B5_GEa_F080_R2.txt,2,ethanol,0,100.0,110.0,120.00000000000001,C5|B5_GEa_F080_R2.txt|2|0|100.000000|110.000000|120.000000,10;15;20
5,B5_GEa_F080_R1.txt,1,ethanol,0,100.0,145.0,155.0,C5|B5_GEa_F080_R1.txt|1|0|100.000000|145.000000|155.000000,15;20
5,B5_GEa_F080_R2.txt,2,ethanol,0,100.0,130.0,140.0,C5|B5_GEa_F080_R2.txt|2|0|100.000000|130.000000|140.000000,15;20
5,B5_GEa_F090_R1.txt,1,ethanol,0,112.5,155.0,165.0,C5|B5_GEa_F090_R1.txt|1|0|112.500000|155.000000|165.000000,05;10;15;20
5,B5_GEa_F090_R2.txt,2,ethanol,0,112.5,115.0,125.00000000000001,C5|B5_GEa_F090_R2.txt|2|0|112.500000|115.000000|125.000000,05;10;15;20
5,B5_GEa_F090_R1.txt,1,ethanol,0,112.5,150.0,160.0,C5|B5_GEa_F090_R1.txt|1|0|112.500000|150.000000|160.000000,10;15;20
5,B5_GEa_F090_R2.txt,2,ethanol,0,112.5,120.0,130.0,C5|B5_GEa_F090_R2.txt|2|0|112.500000|120.000000|130.000000,10;15;20
5,B5_GEa_F090_R1.txt,1,ethanol,0,112.5,130.0,140.0,C5|B5_GEa_F090_R1.txt|1|0|112.500000|130.000000|140.000000,15;20
5,B5_GEa_F090_R2.txt,2,ethanol,0,112.5,145.0,155.0,C5|B5_GEa_F090_R2.txt|2|0|112.500000|145.000000|155.000000,15;20
5,B5_GEa_F100_R1.txt,1,ethanol,0,125.0,125.0,135.0,C5|B5_GEa_F100_R1.txt|1|0|125.000000|125.000000|135.000000,05;10;15;20
5,B5_GEa_F100_R2.txt,2,ethanol,0,125.0,85.0,95.00000000000001,C5|B5_GEa_F100_R2.txt|2|0|125.000000|85.000000|95.000000,05;10;15;20
5,B5_GEa_F100_R1.txt,1,ethanol,0,125.0,110.0,120.00000000000001,C5|B5_GEa_F100_R1.txt|1|0|125.000000|110.000000|120.000000,10;15;20
5,B5_GEa_F100_R2.txt,2,ethanol,0,125.0,125.0,135.0,C5|B5_GEa_F100_R2.txt|2|0|125.000000|125.000000|135.000000,10;15;20
5,B5_GEa_F100_R1.txt,1,ethanol,0,125.0,65.0,75.0,C5|B5_GEa_F100_R1.txt|1|0|125.000000|65.000000|75.000000,15;20
5,B5_GEa_F100_R2.txt,2,ethanol,0,125.0,100.0,110.00000000000001,C5|B5_GEa_F100_R2.txt|2|0|125.000000|100.000000|110.000000,15;20
5,B5_GCO_F010_R1.txt,1,carbon_monoxide,1,25.0,65.0,75.0,C5|B5_GCO_F010_R1.txt|1|1|25.000000|65.000000|75.000000,05;10;15;20
5,B5_GCO_F010_R2.txt,2,carbon_monoxide,1,25.0,100.0,110.00000000000001,C5|B5_GCO_F010_R2.txt|2|1|25.000000|100.000000|110.000000,05;10;15;20
5,B5_GCO_F010_R1.txt,1,carbon_monoxide,1,25.0,140.0,150.0,C5|B5_GCO_F010_R1.txt|1|1|25.000000|140.000000|150.000000,10;15;20
5,B5_GCO_F010_R2.txt,2,carbon_monoxide,1,25.0,120.0,130.0,C5|B5_GCO_F010_R2.txt|2|1|25.000000|120.000000|130.000000,10;15;20
5,B5_GCO_F010_R1.txt,1,carbon_monoxide,1,25.0,90.0,100.00000000000001,C5|B5_GCO_F010_R1.txt|1|1|25.000000|90.000000|100.000000,15;20
5,B5_GCO_F010_R2.txt,2,carbon_monoxide,1,25.0,115.0,125.00000000000001,C5|B5_GCO_F010_R2.txt|2|1|25.000000|115.000000|125.000000,15;20
5,B5_GCO_F020_R1.txt,1,carbon_monoxide,1,50.0,135.0,145.0,C5|B5_GCO_F020_R1.txt|1|1|50.000000|135.000000|145.000000,05;10;15;20
5,B5_GCO_F020_R2.txt,2,carbon_monoxide,1,50.0,95.0,105.00000000000001,C5|B5_GCO_F020_R2.txt|2|1|50.000000|95.000000|105.000000,05;10;15;20
5,B5_GCO_F020_R1.txt,1,carbon_monoxide,1,50.0,160.0,170.0,C5|B5_GCO_F020_R1.txt|1|1|50.000000|160.000000|170.000000,10;15;20
5,B5_GCO_F020_R2.txt,2,carbon_monoxide,1,50.0,105.0,115.00000000000001,C5|B5_GCO_F020_R2.txt|2|1|50.000000|105.000000|115.000000,10;15;20
5,B5_GCO_F020_R1.txt,1,carbon_monoxide,1,50.0,75.0,85.00000000000001,C5|B5_GCO_F020_R1.txt|1|1|50.000000|75.000000|85.000000,15;20
5,B5_GCO_F020_R2.txt,2,carbon_monoxide,1,50.0,60.0,70.0,C5|B5_GCO_F020_R2.txt|2|1|50.000000|60.000000|70.000000,15;20
5,B5_GCO_F030_R1.txt,1,carbon_monoxide,1,75.0,155.0,165.0,C5|B5_GCO_F030_R1.txt|1|1|75.000000|155.000000|165.000000,05;10;15;20
5,B5_GCO_F030_R2.txt,2,carbon_monoxide,1,75.0,70.0,80.00000000000001,C5|B5_GCO_F030_R2.txt|2|1|75.000000|70.000000|80.000000,05;10;15;20
5,B5_GCO_F030_R1.txt,1,carbon_monoxide,1,75.0,160.0,170.0,C5|B5_GCO_F030_R1.txt|1|1|75.000000|160.000000|170.000000,10;15;20
5,B5_GCO_F030_R2.txt,2,carbon_monoxide,1,75.0,90.0,100.00000000000001,C5|B5_GCO_F030_R2.txt|2|1|75.000000|90.000000|100.000000,10;15;20
5,B5_GCO_F030_R1.txt,1,carbon_monoxide,1,75.0,140.0,150.0,C5|B5_GCO_F030_R1.txt|1|1|75.000000|140.000000|150.000000,15;20
5,B5_GCO_F030_R2.txt,2,carbon_monoxide,1,75.0,95.0,105.00000000000001,C5|B5_GCO_F030_R2.txt|2|1|75.000000|95.000000|105.000000,15;20
5,B5_GCO_F040_R2.txt,2,carbon_monoxide,1,100.0,125.0,135.0,C5|B5_GCO_F040_R2.txt|2|1|100.000000|125.000000|135.000000,05;10;15;20
5,B5_GCO_F040_R1.txt,1,carbon_monoxide,1,100.0,115.0,125.00000000000001,C5|B5_GCO_F040_R1.txt|1|1|100.000000|115.000000|125.000000,05;10;15;20
5,B5_GCO_F040_R2.txt,2,carbon_monoxide,1,100.0,100.0,110.00000000000001,C5|B5_GCO_F040_R2.txt|2|1|100.000000|100.000000|110.000000,10;15;20
5,B5_GCO_F040_R1.txt,1,carbon_monoxide,1,100.0,110.0,120.00000000000001,C5|B5_GCO_F040_R1.txt|1|1|100.000000|110.000000|120.000000,10;15;20
5,B5_GCO_F040_R2.txt,2,carbon_monoxide,1,100.0,155.0,165.0,C5|B5_GCO_F040_R2.txt|2|1|100.000000|155.000000|165.000000,15;20
5,B5_GCO_F040_R1.txt,1,carbon_monoxide,1,100.0,100.0,110.00000000000001,C5|B5_GCO_F040_R1.txt|1|1|100.000000|100.000000|110.000000,15;20
5,B5_GCO_F050_R2.txt,2,carbon_monoxide,1,125.0,60.0,70.0,C5|B5_GCO_F050_R2.txt|2|1|125.000000|60.000000|70.000000,05;10;15;20
5,B5_GCO_F050_R1.txt,1,carbon_monoxide,1,125.0,85.0,95.00000000000001,C5|B5_GCO_F050_R1.txt|1|1|125.000000|85.000000|95.000000,05;10;15;20
5,B5_GCO_F050_R2.txt,2,carbon_monoxide,1,125.0,85.0,95.00000000000001,C5|B5_GCO_F050_R2.txt|2|1|125.000000|85.000000|95.000000,10;15;20
5,B5_GCO_F050_R1.txt,1,carbon_monoxide,1,125.0,115.0,125.00000000000001,C5|B5_GCO_F050_R1.txt|1|1|125.000000|115.000000|125.000000,10;15;20
5,B5_GCO_F050_R2.txt,2,carbon_monoxide,1,125.0,65.0,75.0,C5|B5_GCO_F050_R2.txt|2|1|125.000000|65.000000|75.000000,15;20
5,B5_GCO_F050_R1.txt,1,carbon_monoxide,1,125.0,120.0,130.0,C5|B5_GCO_F050_R1.txt|1|1|125.000000|120.000000|130.000000,15;20
5,B5_GCO_F060_R1.txt,1,carbon_monoxide,1,150.0,85.0,95.00000000000001,C5|B5_GCO_F060_R1.txt|1|1|150.000000|85.000000|95.000000,05;10;15;20
5,B5_GCO_F060_R2.txt,2,carbon_monoxide,1,150.0,140.0,150.0,C5|B5_GCO_F060_R2.txt|2|1|150.000000|140.000000|150.000000,05;10;15;20
5,B5_GCO_F060_R1.txt,1,carbon_monoxide,1,150.0,155.0,165.0,C5|B5_GCO_F060_R1.txt|1|1|150.000000|155.000000|165.000000,10;15;20
5,B5_GCO_F060_R2.txt,2,carbon_monoxide,1,150.0,80.0,90.00000000000001,C5|B5_GCO_F060_R2.txt|2|1|150.000000|80.000000|90.000000,10;15;20
5,B5_GCO_F060_R1.txt,1,carbon_monoxide,1,150.0,70.0,80.00000000000001,C5|B5_GCO_F060_R1.txt|1|1|150.000000|70.000000|80.000000,15;20
5,B5_GCO_F060_R1.txt,1,carbon_monoxide,1,150.0,135.0,145.0,C5|B5_GCO_F060_R1.txt|1|1|150.000000|135.000000|145.000000,15;20
5,B5_GCO_F070_R1.txt,1,carbon_monoxide,1,175.0,95.0,105.00000000000001,C5|B5_GCO_F070_R1.txt|1|1|175.000000|95.000000|105.000000,05;10;15;20
5,B5_GCO_F070_R2.txt,2,carbon_monoxide,1,175.0,75.0,85.00000000000001,C5|B5_GCO_F070_R2.txt|2|1|175.000000|75.000000|85.000000,05;10;15;20
5,B5_GCO_F070_R1.txt,1,carbon_monoxide,1,175.0,160.0,170.0,C5|B5_GCO_F070_R1.txt|1|1|175.000000|160.000000|170.000000,10;15;20
5,B5_GCO_F070_R2.txt,2,carbon_monoxide,1,175.0,65.0,75.0,C5|B5_GCO_F070_R2.txt|2|1|175.000000|65.000000|75.000000,10;15;20
5,B5_GCO_F070_R2.txt,2,carbon_monoxide,1,175.0,105.0,115.00000000000001,C5|B5_GCO_F070_R2.txt|2|1|175.000000|105.000000|115.000000,15;20
5,B5_GCO_F070_R2.txt,2,carbon_monoxide,1,175.0,130.0,140.0,C5|B5_GCO_F070_R2.txt|2|1|175.000000|130.000000|140.000000,15;20
5,B5_GCO_F080_R1.txt,1,carbon_monoxide,1,200.0,75.0,85.00000000000001,C5|B5_GCO_F080_R1.txt|1|1|200.000000|75.000000|85.000000,05;10;15;20
5,B5_GCO_F080_R2.txt,2,carbon_monoxide,1,200.0,60.0,70.0,C5|B5_GCO_F080_R2.txt|2|1|200.000000|60.000000|70.000000,05;10;15;20
5,B5_GCO_F080_R1.txt,1,carbon_monoxide,1,200.0,135.0,145.0,C5|B5_GCO_F080_R1.txt|1|1|200.000000|135.000000|145.000000,10;15;20
5,B5_GCO_F080_R2.txt,2,carbon_monoxide,1,200.0,120.0,130.0,C5|B5_GCO_F080_R2.txt|2|1|200.000000|120.000000|130.000000,10;15;20
5,B5_GCO_F080_R2.txt,2,carbon_monoxide,1,200.0,150.0,160.0,C5|B5_GCO_F080_R2.txt|2|1|200.000000|150.000000|160.000000,15;20
5,B5_GCO_F080_R2.txt,2,carbon_monoxide,1,200.0,105.0,115.00000000000001,C5|B5_GCO_F080_R2.txt|2|1|200.000000|105.000000|115.000000,15;20
5,B5_GCO_F090_R1.txt,1,carbon_monoxide,1,225.0,90.0,100.00000000000001,C5|B5_GCO_F090_R1.txt|1|1|225.000000|90.000000|100.000000,05;10;15;20
5,B5_GCO_F090_R2.txt,2,carbon_monoxide,1,225.0,120.0,130.0,C5|B5_GCO_F090_R2.txt|2|1|225.000000|120.000000|130.000000,05;10;15;20
5,B5_GCO_F090_R1.txt,1,carbon_monoxide,1,225.0,75.0,85.00000000000001,C5|B5_GCO_F090_R1.txt|1|1|225.000000|75.000000|85.000000,10;15;20
5,B5_GCO_F090_R2.txt,2,carbon_monoxide,1,225.0,140.0,150.0,C5|B5_GCO_F090_R2.txt|2|1|225.000000|140.000000|150.000000,10;15;20
5,B5_GCO_F090_R1.txt,1,carbon_monoxide,1,225.0,115.0,125.00000000000001,C5|B5_GCO_F090_R1.txt|1|1|225.000000|115.000000|125.000000,15;20
5,B5_GCO_F090_R2.txt,2,carbon_monoxide,1,225.0,145.0,155.0,C5|B5_GCO_F090_R2.txt|2|1|225.000000|145.000000|155.000000,15;20
5,B5_GCO_F100_R1.txt,1,carbon_monoxide,1,250.0,120.0,130.0,C5|B5_GCO_F100_R1.txt|1|1|250.000000|120.000000|130.000000,05;10;15;20
5,B5_GCO_F100_R2.txt,2,carbon_monoxide,1,250.0,80.0,90.00000000000001,C5|B5_GCO_F100_R2.txt|2|1|250.000000|80.000000|90.000000,05;10;15;20
5,B5_GCO_F100_R1.txt,1,carbon_monoxide,1,250.0,60.0,70.0,C5|B5_GCO_F100_R1.txt|1|1|250.000000|60.000000|70.000000,10;15;20
5,B5_GCO_F100_R2.txt,2,carbon_monoxide,1,250.0,70.0,80.00000000000001,C5|B5_GCO_F100_R2.txt|2|1|250.000000|70.000000|80.000000,10;15;20
5,B5_GCO_F100_R1.txt,1,carbon_monoxide,1,250.0,135.0,145.0,C5|B5_GCO_F100_R1.txt|1|1|250.000000|135.000000|145.000000,15;20
5,B5_GCO_F100_R2.txt,2,carbon_monoxide,1,250.0,105.0,115.00000000000001,C5|B5_GCO_F100_R2.txt|2|1|250.000000|105.000000|115.000000,15;20
5,B5_GEy_F010_R2.txt,2,ethylene,2,12.5,115.0,125.00000000000001,C5|B5_GEy_F010_R2.txt|2|2|12.500000|115.000000|125.000000,05;10;15;20
5,B5_GEy_F010_R1.txt,1,ethylene,2,12.5,75.0,85.00000000000001,C5|B5_GEy_F010_R1.txt|1|2|12.500000|75.000000|85.000000,05;10;15;20
5,B5_GEy_F010_R2.txt,2,ethylene,2,12.5,60.0,70.0,C5|B5_GEy_F010_R2.txt|2|2|12.500000|60.000000|70.000000,10;15;20
5,B5_GEy_F010_R2.txt,2,ethylene,2,12.5,75.0,85.00000000000001,C5|B5_GEy_F010_R2.txt|2|2|12.500000|75.000000|85.000000,10;15;20
5,B5_GEy_F010_R2.txt,2,ethylene,2,12.5,125.0,135.0,C5|B5_GEy_F010_R2.txt|2|2|12.500000|125.000000|135.000000,15;20
5,B5_GEy_F010_R2.txt,2,ethylene,2,12.5,155.0,165.0,C5|B5_GEy_F010_R2.txt|2|2|12.500000|155.000000|165.000000,15;20
5,B5_GEy_F020_R2.txt,2,ethylene,2,25.0,135.0,145.0,C5|B5_GEy_F020_R2.txt|2|2|25.000000|135.000000|145.000000,05;10;15;20
5,B5_GEy_F020_R1.txt,1,ethylene,2,25.0,80.0,90.00000000000001,C5|B5_GEy_F020_R1.txt|1|2|25.000000|80.000000|90.000000,05;10;15;20
5,B5_GEy_F020_R2.txt,2,ethylene,2,25.0,115.0,125.00000000000001,C5|B5_GEy_F020_R2.txt|2|2|25.000000|115.000000|125.000000,10;15;20
5,B5_GEy_F020_R1.txt,1,ethylene,2,25.0,110.0,120.00000000000001,C5|B5_GEy_F020_R1.txt|1|2|25.000000|110.000000|120.000000,10;15;20
5,B5_GEy_F020_R2.txt,2,ethylene,2,25.0,145.0,155.0,C5|B5_GEy_F020_R2.txt|2|2|25.000000|145.000000|155.000000,15;20
5,B5_GEy_F020_R1.txt,1,ethylene,2,25.0,130.0,140.0,C5|B5_GEy_F020_R1.txt|1|2|25.000000|130.000000|140.000000,15;20
5,B5_GEy_F030_R2.txt,2,ethylene,2,37.5,110.0,120.00000000000001,C5|B5_GEy_F030_R2.txt|2|2|37.500000|110.000000|120.000000,05;10;15;20
5,B5_GEy_F030_R1.txt,1,ethylene,2,37.5,120.0,130.0,C5|B5_GEy_F030_R1.txt|1|2|37.500000|120.000000|130.000000,05;10;15;20
5,B5_GEy_F030_R2.txt,2,ethylene,2,37.5,145.0,155.0,C5|B5_GEy_F030_R2.txt|2|2|37.500000|145.000000|155.000000,10;15;20
5,B5_GEy_F030_R1.txt,1,ethylene,2,37.5,60.0,70.0,C5|B5_GEy_F030_R1.txt|1|2|37.500000|60.000000|70.000000,10;15;20
5,B5_GEy_F030_R1.txt,1,ethylene,2,37.5,135.0,145.0,C5|B5_GEy_F030_R1.txt|1|2|37.500000|135.000000|145.000000,15;20
5,B5_GEy_F030_R1.txt,1,ethylene,2,37.5,145.0,155.0,C5|B5_GEy_F030_R1.txt|1|2|37.500000|145.000000|155.000000,15;20
5,B5_GEy_F040_R1.txt,1,ethylene,2,50.0,100.0,110.00000000000001,C5|B5_GEy_F040_R1.txt|1|2|50.000000|100.000000|110.000000,05;10;15;20
5,B5_GEy_F040_R2.txt,2,ethylene,2,50.0,115.0,125.00000000000001,C5|B5_GEy_F040_R2.txt|2|2|50.000000|115.000000|125.000000,05;10;15;20
5,B5_GEy_F040_R1.txt,1,ethylene,2,50.0,145.0,155.0,C5|B5_GEy_F040_R1.txt|1|2|50.000000|145.000000|155.000000,10;15;20
5,B5_GEy_F040_R2.txt,2,ethylene,2,50.0,75.0,85.00000000000001,C5|B5_GEy_F040_R2.txt|2|2|50.000000|75.000000|85.000000,10;15;20
5,B5_GEy_F040_R1.txt,1,ethylene,2,50.0,135.0,145.0,C5|B5_GEy_F040_R1.txt|1|2|50.000000|135.000000|145.000000,15;20
5,B5_GEy_F040_R2.txt,2,ethylene,2,50.0,60.0,70.0,C5|B5_GEy_F040_R2.txt|2|2|50.000000|60.000000|70.000000,15;20
5,B5_GEy_F050_R2.txt,2,ethylene,2,62.5,110.0,120.00000000000001,C5|B5_GEy_F050_R2.txt|2|2|62.500000|110.000000|120.000000,05;10;15;20
5,B5_GEy_F050_R1.txt,1,ethylene,2,62.5,90.0,100.00000000000001,C5|B5_GEy_F050_R1.txt|1|2|62.500000|90.000000|100.000000,05;10;15;20
5,B5_GEy_F050_R2.txt,2,ethylene,2,62.5,120.0,130.0,C5|B5_GEy_F050_R2.txt|2|2|62.500000|120.000000|130.000000,10;15;20
5,B5_GEy_F050_R1.txt,1,ethylene,2,62.5,95.0,105.00000000000001,C5|B5_GEy_F050_R1.txt|1|2|62.500000|95.000000|105.000000,10;15;20
5,B5_GEy_F050_R2.txt,2,ethylene,2,62.5,80.0,90.00000000000001,C5|B5_GEy_F050_R2.txt|2|2|62.500000|80.000000|90.000000,15;20
5,B5_GEy_F050_R1.txt,1,ethylene,2,62.5,160.0,170.0,C5|B5_GEy_F050_R1.txt|1|2|62.500000|160.000000|170.000000,15;20
5,B5_GEy_F060_R2.txt,2,ethylene,2,75.0,135.0,145.0,C5|B5_GEy_F060_R2.txt|2|2|75.000000|135.000000|145.000000,05;10;15;20
5,B5_GEy_F060_R1.txt,1,ethylene,2,75.0,90.0,100.00000000000001,C5|B5_GEy_F060_R1.txt|1|2|75.000000|90.000000|100.000000,05;10;15;20
5,B5_GEy_F060_R2.txt,2,ethylene,2,75.0,65.0,75.0,C5|B5_GEy_F060_R2.txt|2|2|75.000000|65.000000|75.000000,10;15;20
5,B5_GEy_F060_R1.txt,1,ethylene,2,75.0,75.0,85.00000000000001,C5|B5_GEy_F060_R1.txt|1|2|75.000000|75.000000|85.000000,10;15;20
5,B5_GEy_F060_R2.txt,2,ethylene,2,75.0,80.0,90.00000000000001,C5|B5_GEy_F060_R2.txt|2|2|75.000000|80.000000|90.000000,15;20
5,B5_GEy_F060_R2.txt,2,ethylene,2,75.0,110.0,120.00000000000001,C5|B5_GEy_F060_R2.txt|2|2|75.000000|110.000000|120.000000,15;20
5,B5_GEy_F070_R1.txt,1,ethylene,2,87.5,95.0,105.00000000000001,C5|B5_GEy_F070_R1.txt|1|2|87.500000|95.000000|105.000000,05;10;15;20
5,B5_GEy_F070_R2.txt,2,ethylene,2,87.5,145.0,155.0,C5|B5_GEy_F070_R2.txt|2|2|87.500000|145.000000|155.000000,05;10;15;20
5,B5_GEy_F070_R1.txt,1,ethylene,2,87.5,145.0,155.0,C5|B5_GEy_F070_R1.txt|1|2|87.500000|145.000000|155.000000,10;15;20
5,B5_GEy_F070_R2.txt,2,ethylene,2,87.5,140.0,150.0,C5|B5_GEy_F070_R2.txt|2|2|87.500000|140.000000|150.000000,10;15;20
