client,split,sample_index,true_class,route_class,true_ppm,phase,pred_class,H1_federated_source_ridge_ppm,prob_class_0,prob_class_1,prob_class_2,prob_class_3,confidence,route_correct,pred_84d_h1_ppm,pred_ppm,abs_error,squared_error
C5,calibration,12,2,2,100.0,2,2,12.5,7.546929555246606e-05,0.0010821912437677383,0.9988422989845276,1.580257560362952e-07,0.9988422989845276,1,99.55881391827927,99.55881391827927,0.4411860817207298,0.1946451587040905
C5,calibration,13,0,0,112.5,2,0,12.5,0.9996253252029419,0.00025374264805577695,0.00011745384108508006,3.4796339605236426e-06,0.9996253252029419,1,115.47566357506592,115.47566357506592,2.975663575065923,8.854573711974108
C5,calibration,14,2,2,25.0,2,2,12.5,0.00019715803500730544,0.0008753329166211188,0.9989274144172668,1.4882090226819855e-07,0.9989274144172668,1,25.73651650940083,25.73651650940083,0.736516509400829,0.5424565686199815
C5,calibration,15,3,3,100.0,2,3,113.67772066104888,4.219388301862637e-06,1.645336453748314e-07,6.5397136950196e-07,0.9999949932098389,0.9999949932098389,1,103.1195176698499,103.1195176698499,3.1195176698498983,9.731390492505739
C5,calibration,16,0,0,62.5,2,0,12.5,0.999620795249939,0.00026674935361370444,0.00010871588892769068,3.699346279972815e-06,0.999620795249939,1,63.475076238239275,63.475076238239275,0.975076238239275,0.9507736703788554
C5,calibration,17,0,0,37.5,2,0,12.5,0.9996383190155029,0.0002442989207338542,0.00011390985309844837,3.4807346764864633e-06,0.9996383190155029,1,35.079112954333375,35.079112954333375,2.4208870456666247,5.860694087876478
C5,calibration,18,3,3,200.0,2,3,202.73697862120991,4.105527295905631e-06,1.6178610451333952e-07,6.621190209443739e-07,0.9999951124191284,0.9999951124191284,1,196.4392101667878,196.4392101667878,3.5607898332121977,12.67922423630735
C5,calibration,19,1,1,150.0,2,1,250.0,0.0002611330128274858,0.9991782307624817,0.0005606862250715494,4.235810280306396e-08,0.9991782307624817,1,160.50044400206644,160.50044400206644,10.500444002066445,110.25932424053318
C5,calibration,20,3,3,25.0,2,3,25.0,4.041907686769264e-06,1.5868775449234818e-07,7.074780228322197e-07,0.9999951124191284,0.9999951124191284,1,25.97422318711756,25.97422318711756,0.9742231871175591,0.9491108183174946
C5,calibration,21,2,2,112.5,2,2,12.5,5.8697929489426315e-05,0.00036384834675118327,0.9995773434638977,1.604872608140795e-07,0.9995773434638977,1,112.20555422544894,112.20555422544894,0.2944457745510647,0.08669831415097641
C5,calibration,22,1,1,75.0,2,1,183.8636848610834,0.0002730126725509763,0.999552309513092,0.00017469379235990345,3.506484702597845e-08,0.999552309513092,1,78.83696901917483,78.83696901917483,3.8369690191748305,14.722331254107461
C5,calibration,23,1,1,125.0,2,1,213.11929977872364,0.00021544218179769814,0.9996564388275146,0.00012815829541068524,3.4598382825379304e-08,0.9996564388275146,1,130.08964199619388,130.08964199619388,5.089641996193876,25.904455649420385
C5,calibration,24,2,2,75.0,2,2,12.5,7.802666368661448e-05,0.0008847340359352529,0.9990371465682983,1.4899190148298658e-07,0.9990371465682983,1,75.2297378675691,75.2297378675691,0.2297378675690993,0.05277948779519701
C5,calibration,25,1,1,75.0,2,1,218.66008026279007,0.0005518522812053561,0.9973746538162231,0.002073399955406785,6.495838533737697e-08,0.9973746538162231,1,73.31999555738145,73.31999555738145,1.6800044426185536,2.822414927218077
C5,calibration,26,0,0,125.0,2,0,12.5,0.9996170997619629,0.0002136648545274511,0.00016549757856409997,3.636260316852713e-06,0.9996170997619629,1,125.0,125.0,0.0,0.0
C5,calibration,27,0,0,100.0,2,0,12.5,0.9996275901794434,0.0002456384536344558,0.00012311420869082212,3.7437853279698174e-06,0.9996275901794434,1,102.72206803274528,102.72206803274528,2.722068032745284,7.409654374893781
C5,calibration,28,1,1,175.0,2,1,77.89110673630188,0.00037087645614519715,0.9984875917434692,0.001141511369496584,4.878201309566066e-08,0.9984875917434692,1,171.5848019255161,171.5848019255161,3.4151980744838966,11.663577887958514
C5,calibration,29,1,1,100.0,2,1,250.0,0.0003089132660534233,0.9989228844642639,0.00076818629167974,4.702280875790166e-08,0.9989228844642639,1,96.84457262517233,96.84457262517233,3.155427374827667,9.956721917811823
C5,calibration,30,3,3,25.0,2,3,25.0,4.035721758555155e-06,1.571576007108888e-07,7.185595904957154e-07,0.9999951124191284,0.9999951124191284,1,26.13914996146807,26.13914996146807,1.1391499614680711,1.297662634712708
C5,calibration,31,0,0,75.0,2,0,12.5,0.9996163845062256,0.00025469608954153955,0.00012541322212200612,3.562465735740261e-06,0.9996163845062256,1,76.39643238315404,76.39643238315404,1.3964323831540355,1.9500234007212591
C5,calibration,32,1,1,250.0,2,1,250.0,0.0002637139696162194,0.9993239641189575,0.00041236187098547816,4.081381632659031e-08,0.9993239641189575,1,250.0,250.0,0.0,0.0
C5,calibration,33,0,0,112.5,2,0,12.5,0.9996271133422852,0.00023336974845733494,0.000135692665935494,3.8107843920442974e-06,0.9996271133422852,1,106.51088781269246,106.51088781269246,5.989112187307541,35.86946479215571
C5,calibration,34,2,2,50.0,2,2,12.5,7.242896390380338e-05,0.0003552286943886429,0.999572217464447,1.3335865389763057e-07,0.999572217464447,1,50.067463360128556,50.067463360128556,0.06746336012855636,0.004551304959835288
C5,calibration,35,2,2,125.0,2,2,12.5,6.295365164987743e-05,0.00032773823477327824,0.9996091723442078,1.5432044619956287e-07,0.9996091723442078,1,124.87747875954753,124.87747875954753,0.12252124045247115,0.015011454362012252
C5,calibration,36,1,1,175.0,2,1,250.0,0.00024229456903412938,0.9991737008094788,0.0005839716759510338,4.6577973478179047e-08,0.9991737008094788,1,174.5024417409017,174.5024417409017,0.4975582590982981,0.24756422119692914
C5,calibration,37,2,2,12.5,2,2,12.5,5.7856548664858565e-05,0.00047815078869462013,0.9994638562202454,1.1014737566483745e-07,0.9994638562202454,1,12.5,12.5,0.0,0.0
C5,calibration,38,1,1,125.0,2,1,250.0,0.00021928340720478445,0.9993646740913391,0.0004160377138759941,4.387363716773507e-08,0.9993646740913391,1,127.8630590771777,127.8630590771777,2.863059077177695,8.197107279409595
C5,calibration,39,0,0,25.0,2,0,12.5,0.9996365308761597,0.00024248358386103064,0.00011752417776733637,3.4343943298154045e-06,0.9996365308761597,1,23.84733450279729,23.84733450279729,1.1526654972027117,1.3286377484415746
C5,calibration,40,3,3,125.0,2,3,131.73152210710475,4.6206691877159756e-06,1.5757787252823618e-07,6.956575475669524e-07,0.9999945163726807,0.9999945163726807,1,126.43040408152848,126.43040408152848,1.4304040815284793,2.0460558364533323
C5,calibration,41,1,1,100.0,2,1,199.82337847398338,0.00033478456316515803,0.999136745929718,0.0005284875514917076,4.3658971549120906e-08,0.999136745929718,1,113.63479871556942,113.63479871556942,13.634798715569417,185.90773601409342
C5,calibration,42,2,2,50.0,2,2,12.5,0.00012783549027517438,0.0011717964662238955,0.9987002611160278,1.6287276594084688e-07,0.9987002611160278,1,50.233634230577735,50.233634230577735,0.23363423057773502,0.054584953697650256
C5,calibration,43,1,1,75.0,2,1,228.3817222506977,0.0002747441176325083,0.9991101622581482,0.0006150330300442874,4.6575546974736426e-08,0.9991101622581482,1,93.78750333526321,93.78750333526321,18.78750333526321,352.97028157252623
C5,calibration,44,0,0,25.0,2,0,12.5,0.9996007084846497,0.0002303739747731015,0.0001645006996113807,4.50849074695725e-06,0.9996007084846497,1,25.86452298169813,25.86452298169813,0.8645229816981299,0.7473999858842251
C5,calibration,45,2,2,25.0,2,2,12.5,0.00018549690139479935,0.0005831030430272222,0.9992313385009766,1.4227944689082506e-07,0.9992313385009766,1,25.61935680227188,25.61935680227188,0.6193568022718807,0.38360284852044957
C5,calibration,46,1,1,25.0,2,1,37.935648370527645,0.00029847296536900103,0.9992789626121521,0.00042257082532159984,4.4111775565625067e-08,0.9992789626121521,1,34.69056642030348,34.69056642030348,9.690566420303483,93.90707754631346
C5,calibration,47,3,3,150.0,2,3,112.82669069258475,3.53152404386492e-06,1.8470821316896036e-07,5.948124908172758e-07,0.9999957084655762,0.9999957084655762,1,150.56196340329126,150.56196340329126,0.5619634032912586,0.3158028666386938
C5,calibration,48,0,0,100.0,2,0,12.5,0.9996402263641357,0.00023809597769286484,0.00011794263264164329,3.6795734104089206e-06,0.9996402263641357,1,102.49328832295681,102.49328832295681,2.493288322956815,6.216486661392806
C5,calibration,49,0,0,100.0,2,0,12.5,0.9996339082717896,0.00024310070148203522,0.00011915860523004085,3.7689424061682075e-06,0.9996339082717896,1,100.30425182992323,100.30425182992323,0.3042518299232313,0.09256917601163486
C5,calibration,50,0,0,25.0,2,0,12.5,0.9996237754821777,0.0002840174420271069,8.836458437144756e-05,3.859046955767553e-06,0.9996237754821777,1,24.54709486779683,24.54709486779683,0.4529051322031705,0.20512305877597137
C5,calibration,51,0,0,62.5,2,0,12.5,0.9996097683906555,0.00026435451582074165,0.00012232683366164565,3.5354810279386584e-06,0.9996097683906555,1,65.24213606052399,65.24213606052399,2.7421360605239897,7.519310174426026
C5,calibration,52,0,0,62.5,2,0,12.5,0.9996110796928406,0.00026395480381324887,0.00012137318844906986,3.5456762361718575e-06,0.9996110796928406,1,66.04519395089986,66.04519395089986,3.545193950899858,12.568400149496943
C5,calibration,53,2,2,37.5,2,2,12.5,0.00026363751385360956,0.004499945789575577,0.9952362179756165,1.9032400189189502e-07,0.9952362179756165,1,36.92874677302102,36.92874677302102,0.5712532269789818,0.32633024933390015
C5,calibration,54,3,3,50.0,2,3,45.82774363266924,4.542122951534111e-06,1.5887681570347922e-07,6.857553671579808e-07,0.9999946355819702,0.9999946355819702,1,38.88596606803985,38.88596606803985,11.11403393196015,123.5217502407616
C5,calibration,55,0,0,100.0,2,0,12.5,0.9996370077133179,0.00023418848286382854,0.00012511738168541342,3.6568649193213787e-06,0.9996370077133179,1,97.68643372109045,97.68643372109045,2.3135662789095477,5.352588926907371
C5,calibration,56,0,0,50.0,2,0,12.5,0.9996730089187622,0.00024780823150649667,7.415948493871838e-05,5.1455781431286596e-06,0.9996730089187622,1,52.360460066699524,52.360460066699524,2.360460066699524,5.571771726483121
C5,calibration,57,1,1,225.0,2,1,250.0,0.0005271704867482185,0.9976828098297119,0.0017900153761729598,5.9401230600997224e-08,0.9976828098297119,1,217.8546964670096,217.8546964670096,7.145303532990397,51.055362578565045
C5,calibration,58,2,2,62.5,2,2,12.5,0.00010839002061402425,0.0006630942225456238,0.9992283582687378,1.5647889028969075e-07,0.9992283582687378,1,63.442394508933916,63.442394508933916,0.9423945089339156,0.888107410468796
C5,calibration,59,3,3,150.0,2,3,144.60384284672602,4.35225456385524e-06,1.6532604263375106e-07,6.355189157147834e-07,0.9999948740005493,0.9999948740005493,1,147.6641411036677,147.6641411036677,2.3358588963322973,5.456236783574738
C5,calibration,60,2,2,50.0,2,2,12.5,0.00011867997818626463,0.001183287356980145,0.9986978769302368,1.643559528474725e-07,0.9986978769302368,1,50.75596579385467,50.75596579385467,0.7559657938546707,0.5714842814783224
C5,calibration,61,2,2,37.5,2,2,12.5,0.00017526253941468894,0.0013886077795177698,0.9984360337257385,1.6325542162576312e-07,0.9984360337257385,1,37.60575452678529,37.60575452678529,0.10575452678529018,0.011184019935580658
C5,calibration,62,1,1,150.0,2,1,250.0,0.0002507239405531436,0.9994210004806519,0.00032838855986483395,3.6166962757988586e-08,0.9994210004806519,1,153.28588964536868,153.28588964536868,3.285889645368684,10.797070761541136
C5,calibration,63,3,3,175.0,2,3,177.81762194797312,4.152610017627012e-06,1.6318723794483958e-07,6.563782335433643e-07,0.9999949932098389,0.9999949932098389,1,175.54098933071023,175.54098933071023,0.5409893307102323,0.29266945594230503
C5,calibration,64,0,0,37.5,2,0,12.5,0.999619722366333,0.00026769557734951377,0.00010896010644501075,3.678449047583854e-06,0.999619722366333,1,42.93693347559913,42.93693347559913,5.436933475599133,29.56024561809047
C5,calibration,65,3,3,250.0,2,3,190.13048982354553,4.296797669667285e-06,1.5605684211550397e-07,6.957300797694188e-07,0.9999948740005493,0.9999948740005493,1,246.0438669644845,246.0438669644845,3.9561330355155064,15.650988594697136
C5,calibration,66,1,1,250.0,2,1,250.0,0.0002538558910600841,0.998499870300293,0.0012462971499189734,4.751008120251754e-08,0.998499870300293,1,241.91944200452951,241.91944200452951,8.080557995470485,65.29541751816198
C5,calibration,67,3,3,125.0,2,3,149.191403443997,4.213955435261596e-06,1.6348755593753594e-07,6.54926964216429e-07,0.9999949932098389,0.9999949932098389,1,127.62689927864486,127.62689927864486,2.6268992786448564,6.900599820144867
C5,calibration,68,3,3,50.0,2,3,50.58605817072544,4.2297060645068996e-06,1.643047085053695e-07,6.547302291437518e-07,0.9999949932098389,0.9999949932098389,1,44.5789392521995,44.5789392521995,5.421060747800503,29.38789963134335
C5,calibration,69,3,3,50.0,2,3,32.14988723338115,4.410028850543313e-06,1.5146794396514451e-07,7.033774522824388e-07,0.9999947547912598,0.9999947547912598,1,51.13275204020042,51.13275204020042,1.1327520402004225,1.2831271845782197
C5,calibration,70,3,3,225.0,2,3,169.54265409411994,4.1696703192428686e-06,1.8112756094978977e-07,6.099480742705055e-07,0.9999949932098389,0.9999949932098389,1,224.4438569588229,224.4438569588229,0.5561430411771084,0.30929508224972296
C5,calibration,71,1,1,75.0,2,1,226.12630860359684,0.00024732702877372503,0.9988837838172913,0.0008688907255418599,4.7478966536118605e-08,0.9988837838172913,1,81.89091001944317,81.89091001944317,6.890910019443169,47.48464089606225
C5,calibration,72,3,3,225.0,2,3,194.50559254793336,4.201984665996861e-06,1.584628535056254e-07,6.82528650486347e-07,0.9999949932098389,0.9999949932098389,1,223.31170294446807,223.31170294446807,1.6882970555319332,2.8503469477177954
C5,calibration,73,1,1,150.0,2,1,250.0,0.0002411172172287479,0.9991558790206909,0.0006030555232428014,4.8671488173113175e-08,0.9991558790206909,1,152.38126914796138,152.38126914796138,2.381269147961376,5.670442755032698
C5,calibration,74,2,2,37.5,2,2,12.5,9.50191606534645e-05,0.0006858792621642351,0.9992189407348633,1.2307589258853113e-07,0.9992189407348633,1,37.294180095743116,37.294180095743116,0.20581990425688446,0.042361832988313086
C5,calibration,75,0,0,100.0,2,0,125.0,0.9996495246887207,0.00020119101100135595,0.00014444967382587492,4.900534349872032e-06,0.9996495246887207,1,100.02551816387988,100.02551816387988,0.025518163879880262,0.0006511766878004257
C5,calibration,76,1,1,100.0,2,1,66.95593337559467,0.0004004460934083909,0.9985665678977966,0.0010330610675737262,4.7014289350499894e-08,0.9985665678977966,1,113.14366735469555,113.14366735469555,13.143667354695552,172.75599153088956
C5,calibration,77,3,3,225.0,2,3,197.3894673939718,4.160820026299916e-06,1.589188514117268e-07,6.807409818065935e-07,0.9999949932098389,0.9999949932098389,1,224.221649240954,224.221649240954,0.7783507590459919,0.6058299041074718
C5,calibration,78,2,2,87.5,2,2,12.5,9.112019324675202e-05,0.0007369538070634007,0.9991718530654907,1.5936025477003568e-07,0.9991718530654907,1,87.4732200085854,87.4732200085854,0.026779991414599635,0.0007171679401660302
C5,calibration,79,0,0,12.5,2,0,12.5,0.9996052384376526,0.00023043257533572614,0.0001605916622793302,3.6616900160879595e-06,0.9996052384376526,1,13.354792720858619,13.354792720858619,0.8547927208586188,0.7306705956328806
C5,calibration,80,1,1,50.0,2,1,152.95122078314876,0.0003506430657580495,0.99854975938797,0.0010994846234098077,4.977496104174861e-08,0.99854975938797,1,49.29147159936389,49.29147159936389,0.7085284006361121,0.502012494507967
C5,calibration,81,1,1,250.0,2,1,250.0,0.00024550125817768276,0.9990721940994263,0.0006823655567131937,5.2650026560741026e-08,0.9990721940994263,1,250.0,250.0,0.0,0.0
C5,calibration,82,2,2,12.5,2,2,12.5,0.0003211595176253468,0.0005834897165186703,0.9990952014923096,1.2914418334730726e-07,0.9990952014923096,1,12.568999575818538,12.568999575818538,0.06899957581853755,0.0047609414631381115
C5,calibration,83,3,3,25.0,2,3,25.0,4.016255843453109e-06,1.5633453642749373e-07,7.263921588673838e-07,0.9999951124191284,0.9999951124191284,1,35.0164155352429,35.0164155352429,10.0164155352429,100.3285801746553
C5,calibration,84,3,3,225.0,2,3,25.0,4.742418241221458e-06,1.7457789169839089e-07,6.737908506693202e-07,0.9999943971633911,0.9999943971633911,1,211.622077436329,211.622077436329,13.377922563671007,178.96881211957785
C5,calibration,85,0,0,50.0,2,0,12.5,0.9996312856674194,0.00027729320572689176,8.77317797858268e-05,3.7202944440650754e-06,0.9996312856674194,1,49.49430280042322,49.49430280042322,0.5056971995767796,0.25572965765979727
C5,calibration,86,1,1,125.0,2,1,250.0,0.00040254471241496503,0.9986060261726379,0.000991419772617519,5.2524480764759574e-08,0.9986060261726379,1,127.46578053275786,127.46578053275786,2.4657805327578615,6.0800736357276435
C5,calibration,87,3,3,75.0,2,3,56.43094595681856,3.910877239832189e-06,1.5816080178865377e-07,6.651233661614242e-07,0.999995231628418,0.999995231628418,1,70.13473286315158,70.13473286315158,4.865267136848416,23.67082431289719
C5,calibration,88,2,2,125.0,2,2,12.5,4.716509283753112e-05,0.00014301546616479754,0.9998096823692322,1.6133245139826613e-07,0.9998096823692322,1,125.0,125.0,0.0,0.0
C5,calibration,89,0,0,87.5,2,0,12.5,0.9996265172958374,0.00025021101464517415,0.00011935220391023904,3.764004532058607e-06,0.9996265172958374,1,91.37532040201665,91.37532040201665,3.875320402016655,15.018108218286528
C5,calibration,90,1,1,25.0,2,1,53.86247989020296,0.0003253135073464364,0.9990682005882263,0.0006065976922400296,4.5290470040981745e-08,0.9990682005882263,1,25.0,25.0,0.0,0.0
C5,calibration,91,0,0,112.5,2,0,12.5,0.9996219873428345,0.00022486475063487887,0.00014960918633732945,3.6044859825778985e-06,0.9996219873428345,1,113.04736613840586,113.04736613840586,0.547366138405863,0.2996096894733464
C5,calibration,92,3,3,25.0,2,3,25.0,3.988540356658632e-06,1.5780807416376774e-07,7.106326052053191e-07,0.9999951124191284,0.9999951124191284,1,25.0,25.0,0.0,0.0
C5,calibration,93,2,2,12.5,2,2,12.5,0.0001380911417072639,0.0002532338839955628,0.99960857629776,1.3407279197963362e-07,0.99960857629776,1,12.5,12.5,0.0,0.0
C5,calibration,94,0,0,37.5,2,0,12.5,0.9996132254600525,0.00027451361529529095,0.00010878445027628914,3.497610805425211e-06,0.9996132254600525,1,38.110441383209704,38.110441383209704,0.6104413832097038,0.3726386823349764
C5,calibration,95,2,2,62.5,2,2,12.5,0.00010858735186047852,0.0006237086490727961,0.9992676377296448,1.5099853101219196e-07,0.9992676377296448,1,62.005211669375,62.005211669375,0.49478833062499916,0.24481549212267348
C5,calibration,96,3,3,100.0,2,3,89.63829980585166,4.078829533682438e-06,1.6519589962626924e-07,6.34522223208478e-07,0.9999951124191284,0.9999951124191284,1,94.80527585395419,94.80527585395419,5.1947241460458145,26.985158953511416
C5,calibration,97,3,3,250.0,2,3,241.5628598111134,4.097301371075446e-06,1.607860298236119e-07,6.675972485936654e-07,0.9999951124191284,0.9999951124191284,1,246.7213282797918,246.7213282797918,3.2786717202081945,10.749688248892962
C5,calibration,98,1,1,75.0,2,1,250.0,0.00023435993352904916,0.9988864064216614,0.0008792676962912083,5.305228967245057e-08,0.9988864064216614,1,66.27633789172084,66.27633789172084,8.723662108279157,76.10228057942555
C5,calibration,99,2,2,75.0,2,2,12.5,9.126497752731666e-05,0.0005615403642877936,0.9993470311164856,1.5862697466673126e-07,0.9993470311164856,1,75.50689469583367,75.50689469583367,0.5068946958336653,0.25694223266430405
C5,calibration,100,2,2,100.0,2,2,12.5,0.00010818448208738118,0.0003462220192886889,0.9995453953742981,1.6026312721351132e-07,0.9995453953742981,1,100.61095760881881,100.61095760881881,0.6109576088188078,0.37326919977359535
C5,calibration,101,3,3,75.0,2,3,71.00660453233189,4.265933966962621e-06,1.6377529732380935e-07,6.590408361262234e-07,0.9999948740005493,0.9999948740005493,1,71.03800855653449,71.03800855653449,3.9619914434655072,15.697376198093894
C5,calibration,102,3,3,100.0,2,3,84.10170482380003,4.21246477344539e-06,1.6424172599727171e-07,6.283714242272254e-07,0.9999949932098389,0.9999949932098389,1,101.91747188945892,101.91747188945892,1.9174718894589233,3.6766984468651733
C5,calibration,103,2,2,25.0,2,2,12.5,0.0001929126592585817,0.0013238844694569707,0.9984831213951111,1.5930083918647142e-07,0.9984831213951111,1,23.986613518202915,23.986613518202915,1.0133864817970846,1.0269521614890729
C5,calibration,104,1,1,100.0,2,1,210.9753013836002,0.00028188939904794097,0.9989651441574097,0.0007529305294156075,4.304855494297044e-08,0.9989651441574097,1,100.66099402133537,100.66099402133537,0.6609940213353696,0.43691309624110297
C5,calibration,105,3,3,200.0,2,3,198.92864034528088,4.354965767561225e-06,1.6417500603438384e-07,6.407269665942295e-07,0.9999948740005493,0.9999948740005493,1,198.21791117936914,198.21791117936914,1.782088820630861,3.1758405646174928
C5,calibration,106,1,1,200.0,2,1,140.1773211993443,0.00033529859501868486,0.9990178346633911,0.0006468737847171724,4.239737450006942e-08,0.9990178346633911,1,197.70173919483352,197.70173919483352,2.2982608051664783,5.2820027285644695
C5,calibration,107,1,1,125.0,2,1,250.0,0.0002993525704368949,0.9988765120506287,0.000824157556053251,4.595917602046029e-08,0.9988765120506287,1,123.6236185685074,123.6236185685074,1.3763814314926037,1.894425844957629
C5,calibration,108,3,3,200.0,2,3,172.70927450630847,4.2144379222008865e-06,1.583601374477439e-07,6.865388968435582e-07,0.9999949932098389,0.9999949932098389,1,205.46070893546909,205.46070893546909,5.460708935469086,29.819342077911916
C5,calibration,109,0,0,25.0,2,0,12.5,0.9996308088302612,0.00024679096532054245,0.00011853192700073123,3.777149458983331e-06,0.9996308088302612,1,26.331507199602342,26.331507199602342,1.331507199602342,1.772911422592871
C5,calibration,110,0,0,25.0,2,0,12.5,0.9996217489242554,0.0002589003706816584,0.00011585467291297391,3.5084378851024667e-06,0.9996217489242554,1,22.332904531074078,22.332904531074078,2.667095468925922,7.113398240365183
C5,calibration,111,1,1,125.0,2,1,250.0,0.00029277047724463046,0.998690664768219,0.0010165399871766567,5.303137484702347e-08,0.998690664768219,1,139.70162893388502,139.70162893388502,14.701628933885019,216.13789330964514
C5,calibration,112,0,0,100.0,2,0,12.5,0.9996263980865479,0.0002442853001412004,0.00012554432032629848,3.746909669644083e-06,0.9996263980865479,1,98.53404530405261,98.53404530405261,1.4659546959473886,2.1490231705702003
C5,calibration,113,0,0,112.5,2,0,12.5,0.9996607303619385,0.00020539363322313875,0.00013001701154280454,3.861103778035613e-06,0.9996607303619385,1,109.02134359378198,109.02134359378198,3.478656406218022,12.101050392521683
C5,calibration,114,3,3,25.0,2,3,25.0,4.01010538553237e-06,1.557020254949748e-07,7.264233659043384e-07,0.9999951124191284,0.9999951124191284,1,26.89075678590185,26.89075678590185,1.89075678590185,3.574961223433894
C5,calibration,115,3,3,75.0,2,3,74.49691474482137,4.260424702806631e-06,1.639703413047755e-07,6.577956241926586e-07,0.9999948740005493,0.9999948740005493,1,71.73741126142536,71.73741126142536,3.2625887385746353,10.644485277074029
C5,calibration,116,1,1,250.0,2,1,250.0,0.0002506995224393904,0.9994608759880066,0.00028844966436736286,3.8829025328368516e-08,0.9994608759880066,1,250.0,250.0,0.0,0.0
C5,calibration,117,3,3,150.0,2,3,140.70791460997285,4.181541044090409e-06,1.611945492641098e-07,6.721425052091945e-07,0.9999949932098389,0.9999949932098389,1,155.6116289613701,155.6116289613701,5.611628961370087,31.490379600087522
C5,calibration,118,0,0,37.5,2,0,12.5,0.999618411064148,0.0002720493357628584,0.00010583145194686949,3.676897449622629e-06,0.999618411064148,1,41.145341614216655,41.145341614216655,3.6453416142166546,13.288515484339685
C5,calibration,119,3,3,100.0,2,3,101.62646968299835,4.213569809508044e-06,1.6259055257705768e-07,6.668768151030235e-07,0.9999949932098389,0.9999949932098389,1,103.02752758100748,103.02752758100748,3.027527581007476,9.16592325376098
C5,calibration,120,3,3,50.0,2,3,49.00723249012731,4.300343334762147e-06,1.6311251727074705e-07,6.683551418973366e-07,0.9999948740005493,0.9999948740005493,1,45.276086019691554,45.276086019691554,4.723913980308446,22.31536329335358
C5,calibration,121,2,2,50.0,2,2,12.5,8.968894690042362e-05,0.0006124257342889905,0.9992977380752563,1.551813397782098e-07,0.9992977380752563,1,50.107653886870395,50.107653886870395,0.1076538868703949,0.011589359358303783
C5,calibration,122,2,2,125.0,2,2,12.5,5.8271798479836434e-05,0.00018885645840782672,0.9997527003288269,1.5827420440928108e-07,0.9997527003288269,1,124.80034607950407,124.80034607950407,0.19965392049593333,0.039861687969396466
C5,calibration,123,1,1,250.0,2,1,250.0,0.000300850544590503,0.9984194040298462,0.0012796761002391577,5.248282519687564e-08,0.9984194040298462,1,250.0,250.0,0.0,0.0
C5,calibration,124,0,0,87.5,2,0,12.5,0.9996296167373657,0.0002481330302543938,0.0001185064684250392,3.781585292017553e-06,0.9996296167373657,1,92.00936753913683,92.00936753913683,4.509367539136832,20.33439560302097
