filename,client_id,unit_id,gas_code,gas,gas_type,class_label,classification_label,concentration_code,concentration,repeat_id,phase_label,regression_label,preprocessing,channel,mean,std,min,max,response_amplitude,slope_mean,auc,peak,trough
B5_GMe_F090_R2.txt,5,5,Me,methane,methane,3,3,090,225.0,2,late,"[0.0, 0.0, 0.0, 225.0]",legacy,3,0.02022599295343675,0.008525087025321603,-0.0013598172055360382,0.029081490435368996,0.030441307640905035,2.124307392150564e-05,22.238278996866093,0.029081490435368996,-0.0013598172055360382
B5_GMe_F090_R2.txt,5,5,Me,methane,methane,3,3,090,225.0,2,late,"[0.0, 0.0, 0.0, 225.0]",legacy,4,3.45707018037168,0.662032727354271,1.1209565520951947,3.843065281275297,2.7221087291801025,-0.0002613422649853371,3801.512634282143,3.843065281275297,1.1209565520951947
B5_GMe_F090_R2.txt,5,5,Me,methane,methane,3,3,090,225.0,2,late,"[0.0, 0.0, 0.0, 225.0]",legacy,5,2.1751968491324942,0.39635828416529983,0.488222695131133,2.425215997613905,1.936993302482772,0.000542219632993652,2391.930361662282,2.425215997613905,0.488222695131133
B5_GMe_F090_R2.txt,5,5,Me,methane,methane,3,3,090,225.0,2,late,"[0.0, 0.0, 0.0, 225.0]",legacy,6,3.405190296257661,0.6406129138671844,1.1709324990056205,3.7820906950797206,2.6111581960741,-0.0003807188980475639,3744.3291883499446,3.7820906950797206,1.1709324990056205
B5_GMe_F090_R2.txt,5,5,Me,methane,methane,3,3,090,225.0,2,late,"[0.0, 0.0, 0.0, 225.0]",legacy,7,0.0597169112765486,0.029752688234624246,0.0028885738532770087,0.09745015090239695,0.09456157704911994,7.84140465910844e-05,65.64219834027526,0.09745015090239695,0.0028885738532770087
B5_GMe_F090_R2.txt,5,5,Me,methane,methane,3,3,090,225.0,2,late,"[0.0, 0.0, 0.0, 225.0]",timeaware,0,1.5254051092266503,0.31807844485348996,0.4082949478857162,1.704626073827723,1.296331125942007,-0.00019902524063067595,1678.953266428309,1.704626073827723,0.4082949478857162
B5_GMe_F090_R2.txt,5,5,Me,methane,methane,3,3,090,225.0,2,late,"[0.0, 0.0, 0.0, 225.0]",timeaware,1,0.9759512708962136,0.1870596558617368,0.2878890050096498,1.0913995470285012,0.8035105420188513,8.49580092865573e-05,1074.1877333466136,1.0913995470285012,0.2878890050096498
B5_GMe_F090_R2.txt,5,5,Me,methane,methane,3,3,090,225.0,2,late,"[0.0, 0.0, 0.0, 225.0]",timeaware,2,1.7872738712914011,0.3519268115436876,0.5767574979255953,1.9851719648887325,1.408414466963137,-0.00011591896895925234,1967.1480193609793,1.9851719648887325,0.5767574979255953
B5_GMe_F090_R2.txt,5,5,Me,methane,methane,3,3,090,225.0,2,late,"[0.0, 0.0, 0.0, 225.0]",timeaware,3,0.020161334054429565,0.008597586878368146,-0.0012247928337938414,0.029082868625042804,0.030307661458836645,2.199396957778337e-05,22.186756903492963,0.029082868625042804,-0.0012247928337938414
B5_GMe_F090_R2.txt,5,5,Me,methane,methane,3,3,090,225.0,2,late,"[0.0, 0.0, 0.0, 225.0]",timeaware,4,3.4554326881807786,0.6627477872601194,1.1343861407287197,3.840720374839253,2.7063342341105336,-0.00014476241004584566,3803.2173842207835,3.840720374839253,1.1343861407287197
B5_GMe_F090_R2.txt,5,5,Me,methane,methane,3,3,090,225.0,2,late,"[0.0, 0.0, 0.0, 225.0]",timeaware,5,2.173118799192279,0.40186302943071284,0.4398306489851256,2.4273734837275014,1.9875428347423758,0.0006018149547674648,2391.8329690365927,2.4273734837275014,0.4398306489851256
B5_GMe_F090_R2.txt,5,5,Me,methane,methane,3,3,090,225.0,2,late,"[0.0, 0.0, 0.0, 225.0]",timeaware,6,3.4041979973562917,0.6403791480410378,1.1870264273168467,3.787237000511144,2.6002105731942975,-0.00027824763706321264,3746.6819324615753,3.787237000511144,1.1870264273168467
B5_GMe_F090_R2.txt,5,5,Me,methane,methane,3,3,090,225.0,2,late,"[0.0, 0.0, 0.0, 225.0]",timeaware,7,0.05957977468823369,0.02983515753735314,0.0014876563459500585,0.09746355674577051,0.09597590039982044,8.117472754348766e-05,65.55119817525042,0.09746355674577051,0.0014876563459500585
