relative_path,filename,client_id,gas,class_id,concentration,repeat_id,bytes,sha256
B1_GEa_F020_R3.txt,B1_GEa_F020_R3.txt,1,ethanol,0,25.0,3,4379927,7ad8900d96af0789f90e642af6c3fd59867bfddb053edd66a6dadb531c37b537
B1_GEa_F020_R4.txt,B1_GEa_F020_R4.txt,1,ethanol,0,25.0,4,3963681,5f4f32ea7dbf7b3974285c23d3e853e4ac6ff80712c47c3358365b1cfa0048f9
B1_GEa_F030_R1.txt,B1_GEa_F030_R1.txt,1,ethanol,0,37.5,1,4380000,6f98a093e62fab3fbbbe46bc20df820a3824a9c7d6ebe6f8f763f354ebc7c48d
B1_GEa_F030_R2.txt,B1_GEa_F030_R2.txt,1,ethanol,0,37.5,2,4225240,5d3a6b1a24b634ccb627f30be41a1b9cbf5d4b97dc6c7712b8b552598f5e9c22
B1_GEa_F030_R3.txt,B1_GEa_F030_R3.txt,1,ethanol,0,37.5,3,4379562,0e48d9603ccae6d290a6e6c273b270fa7e65f70e31480ed344b192551dc887f9
B1_GEa_F030_R4.txt,B1_GEa_F030_R4.txt,1,ethanol,0,37.5,4,4378613,e4452e7112f32eb25cc1f0aa4718daa231c0c6dcc44b1d4ba20fc7cc7a895fa8
B1_GEa_F040_R1.txt,B1_GEa_F040_R1.txt,1,ethanol,0,50.0,1,4378905,93e33102c7a45eeb1cba50dfc04f47b1ee481bbc7d50fd4b1a4e374f298f091a
B1_GEa_F040_R2.txt,B1_GEa_F040_R2.txt,1,ethanol,0,50.0,2,4379854,19721d9b007cb80e9c0ae3ede0235a2796ae61a537ea7088694b8fdfde20d382
B1_GEa_F040_R3.txt,B1_GEa_F040_R3.txt,1,ethanol,0,50.0,3,4362991,5a36bd6811a8a132f723c6c50bb8329dab00de96a7b396ec8f7b57d5605ae4a6
B1_GEa_F040_R4.txt,B1_GEa_F040_R4.txt,1,ethanol,0,50.0,4,4124281,e54acd152fd3cfbf60185d2f3084369b376ee8d8d33ac7cc4ce6b73912205287
B1_GEa_F050_R1.txt,B1_GEa_F050_R1.txt,1,ethanol,0,62.5,1,4380000,fdeb273ad843c49c95e9d80e057ff511095ca4d7d0668c5ada55b951651d248c
B1_GEa_F050_R2.txt,B1_GEa_F050_R2.txt,1,ethanol,0,62.5,2,4379781,b2ef5489a5db00c1b8a7a480724424aa0d98647a3e578f14125fa9e09f2dd650
B1_GEa_F050_R3.txt,B1_GEa_F050_R3.txt,1,ethanol,0,62.5,3,4380000,1fe3e0ec6f6dc1818f9e8db4fbe943bf79770365498545600d86216feb45a1ed
B1_GEa_F050_R4.txt,B1_GEa_F050_R4.txt,1,ethanol,0,62.5,4,4377518,2264a4c08a34d202c10184f72f75535f26ea13effe015697d3703394aeea7225
B1_GEa_F060_R1.txt,B1_GEa_F060_R1.txt,1,ethanol,0,75.0,1,4374598,a2be71a66db34c14df981cfece79068db9c338a51c894f1d57161ccdf5b8ae81
B1_GEa_F060_R2.txt,B1_GEa_F060_R2.txt,1,ethanol,0,75.0,2,4365984,1eb1252d579457efd4e723797a4432606bbefd9c5aa2a39578c8a0c9d81c79d0
B1_GEa_F060_R3.txt,B1_GEa_F060_R3.txt,1,ethanol,0,75.0,3,4380000,e5e2ee810ce2d912f549d209c100bc2a4205c05ce5f8cfdd333174d53e0362a3
B1_GEa_F060_R4.txt,B1_GEa_F060_R4.txt,1,ethanol,0,75.0,4,4378905,ba262b53fa1f03886e5db998b315bb5a11de5b63be5a4be605196f8d7a6fabf4
B1_GEa_F070_R1.txt,B1_GEa_F070_R1.txt,1,ethanol,0,87.5,1,4380000,daef3291d54e48f37fc36a94907367f91e160541fb45681d57a7038422564b7a
B1_GEa_F070_R2.txt,B1_GEa_F070_R2.txt,1,ethanol,0,87.5,2,4372773,295f1ea6cb4173652fa6c219318d25aeceeeeff813dcf86b9769db44325b12f8
B1_GEa_F070_R3.txt,B1_GEa_F070_R3.txt,1,ethanol,0,87.5,3,4379927,62c8a53f7f32f05458c4b6d4d5195a7069451629fe83199003aa4b4a32fded7e
B1_GEa_F070_R4.txt,B1_GEa_F070_R4.txt,1,ethanol,0,87.5,4,4378686,9521cf883c51dc780b4191b674a9ac2c7b48f0e08608fa0b98e06d1c4873df67
B1_GEa_F080_R1.txt,B1_GEa_F080_R1.txt,1,ethanol,0,100.0,1,4379051,15e4bcf2e5b909d093cf585d4fd9f2f9e310ded870bc6ecc8cc1797add3d40a2
B1_GEa_F080_R2.txt,B1_GEa_F080_R2.txt,1,ethanol,0,100.0,2,4378832,e6f079e53950410b856b72ad24d27affffdf788ad0a1cee883328518049ad312
B1_GEa_F080_R3.txt,B1_GEa_F080_R3.txt,1,ethanol,0,100.0,3,4380000,d49eea574bd6918a81124c871211330ef83ab55d1ba1c8cd4fe18301fec069e6
B1_GEa_F080_R4.txt,B1_GEa_F080_R4.txt,1,ethanol,0,100.0,4,4375401,65fa80353dc1df323c871d9b18713fcc2c7798989733a8372f1482a861476eae
B1_GEa_F090_R1.txt,B1_GEa_F090_R1.txt,1,ethanol,0,112.5,1,4379708,5be606a72962dac4d6734768779d5ac94f4a9228e38879f14739d2d8b0a9e298
B1_GEa_F090_R2.txt,B1_GEa_F090_R2.txt,1,ethanol,0,112.5,2,4379927,b499778a325f5b2cfe79f9f0f3d72a2307eca1f82f076997c92f87d956e5d479
B1_GEa_F090_R3.txt,B1_GEa_F090_R3.txt,1,ethanol,0,112.5,3,4372116,3ae7c10f9ed76cb849cff8d9098afecb92646235bfb195ed2604652973148bf0
B1_GEa_F090_R4.txt,B1_GEa_F090_R4.txt,1,ethanol,0,112.5,4,4363721,55163b86b6c0c2e326f31be214ec4566f9e3598123e35c600bbd98bb3008bed1
B1_GEa_F100_R1.txt,B1_GEa_F100_R1.txt,1,ethanol,0,125.0,1,4376715,a4fa49ffec9883c1fb3e745793e2c2ebd1091f520d019fdd8fe3f4324cf483f2
B1_GEa_F100_R2.txt,B1_GEa_F100_R2.txt,1,ethanol,0,125.0,2,4379343,3392f9c28f8e18aa9cff59edcc366e54d3d8f6fecc639e72d46655628e39daeb
B1_GEa_F100_R3.txt,B1_GEa_F100_R3.txt,1,ethanol,0,125.0,3,4378905,d93773da45dc0600f03c1bfdf3e4282ab80643a78946916fddfb2a20d928b456
B1_GEa_F100_R4.txt,B1_GEa_F100_R4.txt,1,ethanol,0,125.0,4,4378321,8da57821a30c12906132a8e252896c98b38c70fbc52292d56bd0dafa98a0e06f
B1_GEy_F010_R1.txt,B1_GEy_F010_R1.txt,1,ethylene,2,12.5,1,4375839,4bb4e781fb08c1dd157a78b90f31b22871eadfe2904a90b74fe4d9a20b715b7f
B1_GEy_F010_R2.txt,B1_GEy_F010_R2.txt,1,ethylene,2,12.5,2,4377737,71d7dd5bc30e29c1bcf25994d323cf1cdfe379a6773818625b0613d9fb733fe9
B1_GEy_F010_R3.txt,B1_GEy_F010_R3.txt,1,ethylene,2,12.5,3,4375912,d96743cca6df47fb89dce3b23335dc123a3dc0a8e8dd37b3e0226989e9232461
B1_GEy_F010_R4.txt,B1_GEy_F010_R4.txt,1,ethylene,2,12.5,4,4371167,8997efa9c788e6e5032f9fea89483082b1fd80b2bc5e00aeb713616e18b109a7
B1_GEy_F020_R1.txt,B1_GEy_F020_R1.txt,1,ethylene,2,25.0,1,4377007,c7299b85d2964378d720b9891b6c3a17cbf55467446131a44eb3386b33f43977
B1_GEy_F020_R2.txt,B1_GEy_F020_R2.txt,1,ethylene,2,25.0,2,4379124,398ca07c2d845c99584706dd06d7e7941e8bd86a30dacdc8de7951238e67baef
B1_GEy_F020_R3.txt,B1_GEy_F020_R3.txt,1,ethylene,2,25.0,3,4377591,082b5215c473558568e774be2af4043fff0bbaf1234b1f91431dea4a7c5e0536
B1_GEy_F020_R4.txt,B1_GEy_F020_R4.txt,1,ethylene,2,25.0,4,4378321,ac67b6bb26f19c558f4df270f7822b80af5fa48b6f94aafe08acee4da5b42d1b
B1_GEy_F030_R1.txt,B1_GEy_F030_R1.txt,1,ethylene,2,37.5,1,4380000,351f4f5f80795557f6bb69dc825a17c9a8d6a54b49dfc6b45f7d94a1892674ca
B1_GEy_F030_R2.txt,B1_GEy_F030_R2.txt,1,ethylene,2,37.5,2,4380000,167d428214712d199f4660304455ebfecd5c9ca494991683e2d8564ba341051a
B1_GEy_F030_R3.txt,B1_GEy_F030_R3.txt,1,ethylene,2,37.5,3,4376715,a0d8981adcb030ff18ad94591015be9b54a940ee9e88eeaa93f01527bd938b43
B1_GEy_F030_R4.txt,B1_GEy_F030_R4.txt,1,ethylene,2,37.5,4,4379270,13d0fc6690f83f55c8e9840e5412cf27e3254e2584caf26fb190d1d70aa10d8f
B1_GEy_F040_R1.txt,B1_GEy_F040_R1.txt,1,ethylene,2,50.0,1,4380000,d12488dc48ca648e352bc61581186458e448fba18222137692caf0740ea57cf7
B1_GEy_F040_R2.txt,B1_GEy_F040_R2.txt,1,ethylene,2,50.0,2,4379854,050f9d842308e00741712078721af32d270c15d881dbf39d71b2d25b0e3af941
B1_GEy_F040_R3.txt,B1_GEy_F040_R3.txt,1,ethylene,2,50.0,3,4380000,2b96797efa9803a2c90a9085c898a358862addc83113c975e58a3841dacda609
B1_GEy_F040_R4.txt,B1_GEy_F040_R4.txt,1,ethylene,2,50.0,4,4376715,48412d4d23d228cc85513694609980654addee6a92437a4af0fc1337de61aaed
B1_GEy_F050_R1.txt,B1_GEy_F050_R1.txt,1,ethylene,2,62.5,1,4379489,f310fb492c0b3de0a195f4e4e6ac24459d43130db6c2f73563ea00cedfeaba94
B1_GEy_F050_R2.txt,B1_GEy_F050_R2.txt,1,ethylene,2,62.5,2,4380000,ec0b41625c71895d5930c77626a43ebb384d7744a766ede402241e49b5652e74
B1_GEy_F050_R3.txt,B1_GEy_F050_R3.txt,1,ethylene,2,62.5,3,4379854,7ace6e3492a9f85bfa7b950a4316b3cc78a4f9b6ce81319b1a742ae165a90abc
B1_GEy_F050_R4.txt,B1_GEy_F050_R4.txt,1,ethylene,2,62.5,4,4365473,c8fa7b9a69fd4aebdc8936b71214c67436c193764a99c4ac537205067261e63a
B1_GEy_F060_R1.txt,B1_GEy_F060_R1.txt,1,ethylene,2,75.0,1,4378905,a35b8416ed87265506b7e087bcb3e753b05299575c6fc1652364875bcf89d291
B1_GEy_F060_R2.txt,B1_GEy_F060_R2.txt,1,ethylene,2,75.0,2,4073108,0133bad9deff02a40691b6523f4266320ff2e9736944d8282bb3f394190ed533
B1_GEy_F060_R3.txt,B1_GEy_F060_R3.txt,1,ethylene,2,75.0,3,4380000,754e99f29d58447d4b7e9309b886a4161f656ac5b61444ff29b77402493fef0c
B1_GEy_F060_R4.txt,B1_GEy_F060_R4.txt,1,ethylene,2,75.0,4,4369634,07f044db8dd29576ac02d6ca425b4d7a4f72aa33081af492cfe85e63bb64e87e
B1_GEy_F070_R1.txt,B1_GEy_F070_R1.txt,1,ethylene,2,87.5,1,4380000,1d0ea714abca29145f0ccde142da9194e94d6e2ceaabff7e5a1dd917ff9a0802
B1_GEy_F070_R2.txt,B1_GEy_F070_R2.txt,1,ethylene,2,87.5,2,4380000,69dd9bc24fc0d7857fd833ca97da6efdbddf80266d312ddd35693fd380111311
B1_GEy_F070_R3.txt,B1_GEy_F070_R3.txt,1,ethylene,2,87.5,3,4380000,498f01c246f737001e4db1cc78c088175a0aad761d80b20fb618ecb1363d6284
B1_GEy_F070_R4.txt,B1_GEy_F070_R4.txt,1,ethylene,2,87.5,4,4371094,04cdea18653989bf2a6397551bfc5caf87a75097e5276cd04d055b9b55c4329a
B1_GEy_F080_R1.txt,B1_GEy_F080_R1.txt,1,ethylene,2,100.0,1,4380000,2cb5c2a5abf7c22a6c618a3c740a8ca6840de2bea510fe8303f047b09bcd3fc0
B1_GEy_F080_R2.txt,B1_GEy_F080_R2.txt,1,ethylene,2,100.0,2,4351384,4cf652847cfa99f61b55af08073c2763b7e392a768eb32836eb598cd82a1085a
B1_GEy_F080_R3.txt,B1_GEy_F080_R3.txt,1,ethylene,2,100.0,3,4380000,a73c5649e9a3163927051177df91371384ae070a3d4a16625d1fd3ebd01769f0
B1_GEy_F080_R4.txt,B1_GEy_F080_R4.txt,1,ethylene,2,100.0,4,4378759,8c0083368e9e2b00a8d106823218e5dc075e0dfc40b55b774383d54b0615aada
B1_GEy_F090_R1.txt,B1_GEy_F090_R1.txt,1,ethylene,2,112.5,1,4380000,92d12ad686172613e55ed452ddeace2a045073cf7b56c8f143ecf2d3f57a13c7
B1_GEy_F090_R2.txt,B1_GEy_F090_R2.txt,1,ethylene,2,112.5,2,4378467,950179b0c1ec39db79021756879d427262ea249ae260811ae7cc67a82ec5037f
B1_GEy_F090_R3.txt,B1_GEy_F090_R3.txt,1,ethylene,2,112.5,3,4378613,92a6851a4d22305993221d982e63f6e96bbb0346dc8354a33c7e6d4a7e649d62
B1_GEy_F090_R4.txt,B1_GEy_F090_R4.txt,1,ethylene,2,112.5,4,4309847,74058163db72451374c96d8c751158bf66110e7e6b5749ba70fa45e500e08988
B1_GEy_F100_R1.txt,B1_GEy_F100_R1.txt,1,ethylene,2,125.0,1,4374671,6a972f9c1cc4431f4c0a502a65b8efddd5d65b56c4f09c215966b9a5390b36e2
B1_GEy_F100_R2.txt,B1_GEy_F100_R2.txt,1,ethylene,2,125.0,2,4377299,31cac919a239c599e5b761b86c42aca72473883b95f8573bcfe86bb3fa36646e
B1_GEy_F100_R3.txt,B1_GEy_F100_R3.txt,1,ethylene,2,125.0,3,4377372,b22ba526c2b5f31573bfa3b8875aad15c1fbd6ceffc59665b0ec590c7614e32b
B1_GEy_F100_R4.txt,B1_GEy_F100_R4.txt,1,ethylene,2,125.0,4,4377956,cc4a6695dec92f31da5202d3b9121e31407bc60ccc7fb31e48c2dd39dc05c220
B1_GMe_F010_R1.txt,B1_GMe_F010_R1.txt,1,methane,3,25.0,1,4379635,9755ea9cb1af4a3fd19b531e7416982dd3d1ab21ca9ae7afed6c2b41113c6f39
B1_GMe_F010_R2.txt,B1_GMe_F010_R2.txt,1,methane,3,25.0,2,4376350,0d65b24f1379215afd435f291345632832f2a8d77781f11a05b0de4286bed175
B1_GMe_F010_R3.txt,B1_GMe_F010_R3.txt,1,methane,3,25.0,3,4379927,7c939c6a7317f4d789621464f5e50b1b99d7d8e6e312a76798ccdee2e03fa436
B1_GMe_F010_R4.txt,B1_GMe_F010_R4.txt,1,methane,3,25.0,4,4369707,956abf0a13fd725ac4ac12d4ffa908f7f867f398ba818c9733e49d9979ff5266
B1_GMe_F020_R1.txt,B1_GMe_F020_R1.txt,1,methane,3,50.0,1,4378467,e34c34f16a66e8e5865dd06b19853baff2b3a75bcaf9fa7350f99b5d64760212
B1_GMe_F020_R2.txt,B1_GMe_F020_R2.txt,1,methane,3,50.0,2,4380000,ae64a713e8c2f68375e0e9e2918ca612ffc508ffe3904d75ea083398c7b00118
B1_GMe_F020_R3.txt,B1_GMe_F020_R3.txt,1,methane,3,50.0,3,4365692,4bc4385e375581dd4ab8a9df7f7760bf8fd39298835b5d15458e01cff374e54c
B1_GMe_F020_R4.txt,B1_GMe_F020_R4.txt,1,methane,3,50.0,4,4358757,6990022165119412322cfffce780aabdc2b300111971327d416269c265426c56
B1_GMe_F030_R1.txt,B1_GMe_F030_R1.txt,1,methane,3,75.0,1,4379927,baffae08d531c84d00762740b755ad9ea44a9c6386a2d8845b0d7bf5c2baf200
B1_GMe_F030_R2.txt,B1_GMe_F030_R2.txt,1,methane,3,75.0,2,4377518,ed679903af4cce6001d619f032212c53ff4ed87f3108ab09559a5a0743b9b646
B1_GMe_F030_R3.txt,B1_GMe_F030_R3.txt,1,methane,3,75.0,3,4144064,fc487be5a87581e9e3a016d4595c2d9cbbd0787dadaf706dae9f6c7d7d642d80
B1_GMe_F030_R4.txt,B1_GMe_F030_R4.txt,1,methane,3,75.0,4,4365035,d17f915739796d04c4fc8e9fca4538344c95273cf6984cf47dd147e23cfba7c2
B1_GMe_F040_R1.txt,B1_GMe_F040_R1.txt,1,methane,3,100.0,1,4367298,6581aa41d6177e437ae277dffccf511e10fcc0636353f146832c3dbbaba2cd7c
B1_GMe_F040_R2.txt,B1_GMe_F040_R2.txt,1,methane,3,100.0,2,4375766,197b0e01bd5806b98ccb48cc0d3d7f6074c2bb7502d93f68bafabc7a0b64f93a
B1_GMe_F040_R3.txt,B1_GMe_F040_R3.txt,1,methane,3,100.0,3,4380000,1ab1f2cb070c3916ebd024a4715ae408746e2fb4205bc7d3cbfc76b2c887d9f9
B1_GMe_F040_R4.txt,B1_GMe_F040_R4.txt,1,methane,3,100.0,4,4350508,2ba9083fadc0030ddbffd4f4a6ac28f74cee38f3381c001229c32bcb1beb5471
B1_GMe_F050_R1.txt,B1_GMe_F050_R1.txt,1,methane,3,125.0,1,4380000,b2c46409355abe04596d77578b626bf2e36a628c03fbfdd917438772f4c11bf1
B1_GMe_F050_R2.txt,B1_GMe_F050_R2.txt,1,methane,3,125.0,2,4372116,63e346252f7419b92d9313c02961a5ab37a75fff74390f17b83b7a38fa9bf22f
B1_GMe_F050_R3.txt,B1_GMe_F050_R3.txt,1,methane,3,125.0,3,4377810,cec9b18a7cd5142a5e6cb780fa18307ad79143213f6df2da2d8b2d1cc7df74b7
B1_GMe_F050_R4.txt,B1_GMe_F050_R4.txt,1,methane,3,125.0,4,4365619,e2c11d43159fd4e51ee03cde9318201f90fc3f85716ec31852bd638646306dc0
B1_GMe_F060_R1.txt,B1_GMe_F060_R1.txt,1,methane,3,150.0,1,4377883,16e0a35bea264dc79bcf77fdf7407d7307ec65a40d8da4e8c5f9e7fbf36bfa4e
B1_GMe_F060_R2.txt,B1_GMe_F060_R2.txt,1,methane,3,150.0,2,4378905,b0e1ac6402327317d84d88a7de7fcaa6fa58620a61d5f19a16c68598ef1c274e
B1_GMe_F060_R3.txt,B1_GMe_F060_R3.txt,1,methane,3,150.0,3,4379635,9c4d91e2e7f67a1f067ea69fa971b326dee3e0cc9e617fde32240db03ed5ac31
B1_GMe_F060_R4.txt,B1_GMe_F060_R4.txt,1,methane,3,150.0,4,4367006,37ab30cb2e5cc4c2839208a276d61792ce6ba7289a1092668ba97a119f7d76d9
B1_GMe_F070_R1.txt,B1_GMe_F070_R1.txt,1,methane,3,175.0,1,4341821,d72c442068938f8f1a1d3e635b3e634c272f36d63da60f7359b7537ffe1a4157
B1_GMe_F070_R2.txt,B1_GMe_F070_R2.txt,1,methane,3,175.0,2,4380000,a8ae41582742c8d6a409c477b2a44c71b2afc4cb5679f939f81610217bb3abc1
B1_GMe_F070_R3.txt,B1_GMe_F070_R3.txt,1,methane,3,175.0,3,4380000,cf043964fbe52200e87b8798e36b7cf2a7f4a7ca195d9743c9d08721dc389c0d
